request_id,layer,step,mask_ratio,source,strategy,heads_per_group,window_size,baseline_physical_sparsity,physical_tile_sparsity,improvement,required_tile_reduction
context-0-regime-0,6,1,0.89,previous,bitmap,1,4096,0.0707244873046875,0.0926361083984375,0.02191162109375,0.023579251572223736
context-0-regime-0,6,1,0.89,previous,bitmap,2,512,0.0707244873046875,0.06842041015625,-0.0023040771484375,-0.002479433835240741
context-0-regime-0,6,1,0.89,previous,bitmap,2,1024,0.0707244873046875,0.061492919921875,-0.0092315673828125,-0.009934155432587355
context-0-regime-0,6,1,0.89,previous,bitmap,2,4096,0.0707244873046875,0.02911376953125,-0.0416107177734375,-0.044777589858951306
context-0-regime-0,6,1,0.89,previous,bitmap,4,512,0.0707244873046875,0.0632781982421875,-0.0074462890625,-0.008013004712566385
context-0-regime-0,6,1,0.89,previous,bitmap,4,1024,0.0707244873046875,0.0561370849609375,-0.01458740234375,-0.015697607592650265
context-0-regime-0,6,1,0.89,previous,bitmap,4,4096,0.0707244873046875,0.0279693603515625,-0.042755126953125,-0.04600909673075981
context-0-regime-0,6,1,0.89,previous,bitmap,8,1024,0.0707244873046875,0.052886962890625,-0.0178375244140625,-0.019195087108585973
context-0-regime-0,6,1,0.89,previous,bitmap,8,4096,0.0707244873046875,0.0238189697265625,-0.046905517578125,-0.05047536165251798
context-0-regime-0,6,1,0.89,previous,bitmap,32,1024,0.0707244873046875,0.05914306640625,-0.0115814208984375,-0.012462849542700383
context-0-regime-0,6,1,0.89,previous,bitmap,32,4096,0.0707244873046875,0.055389404296875,-0.0153350830078125,-0.016502192082231915
context-0-regime-1,6,1,0.49,current,bitmap,1,256,0.2925872802734375,0.353057861328125,0.0604705810546875,0.08548133129138713
context-0-regime-1,6,1,0.49,current,bitmap,1,512,0.2925872802734375,0.3774871826171875,0.08489990234375,0.120014667500701
context-0-regime-1,6,1,0.49,current,bitmap,1,1024,0.2925872802734375,0.3873291015625,0.0947418212890625,0.13392722331269813
context-0-regime-1,6,1,0.49,current,bitmap,1,4096,0.2925872802734375,0.3923797607421875,0.09979248046875,0.14106684497745947
context-0-regime-1,6,1,0.49,current,bitmap,2,512,0.2925872802734375,0.3394622802734375,0.046875,0.06626259140225621
context-0-regime-1,6,1,0.49,current,bitmap,2,1024,0.2925872802734375,0.33349609375,0.0409088134765625,0.057828778499169564
context-0-regime-1,6,1,0.49,current,bitmap,2,4096,0.2925872802734375,0.29583740234375,0.0032501220703125,0.0045943788960548515
context-0-regime-1,6,1,0.49,current,bitmap,4,512,0.2925872802734375,0.28436279296875,-0.0082244873046875,-0.011626151290955677
context-0-regime-1,6,1,0.49,current,bitmap,4,1024,0.2925872802734375,0.2710418701171875,-0.02154541015625,-0.030456633808589206
context-0-regime-1,6,1,0.49,current,bitmap,4,4096,0.2925872802734375,0.2381591796875,-0.0544281005859375,-0.07693966911844008
context-0-regime-1,6,1,0.49,current,bitmap,8,1024,0.2925872802734375,0.269012451171875,-0.0235748291015625,-0.0333254243868768
context-0-regime-1,6,1,0.49,current,bitmap,8,4096,0.2925872802734375,0.2607269287109375,-0.0318603515625,-0.045037855093720935
context-0-regime-1,6,1,0.49,current,bitmap,32,1024,0.2925872802734375,0.275909423828125,-0.0166778564453125,-0.023575850391492903
context-0-regime-1,6,1,0.49,current,bitmap,32,4096,0.2925872802734375,0.2743072509765625,-0.018280029296875,-0.025840685058562185
context-0-regime-1,6,1,0.49,previous,bitmap,1,256,0.2925872802734375,0.3394012451171875,0.04681396484375,0.06617631198636786
context-0-regime-1,6,1,0.49,previous,bitmap,1,512,0.2925872802734375,0.3556060791015625,0.063018798828125,0.08908349690472595
context-0-regime-1,6,1,0.49,previous,bitmap,1,1024,0.2925872802734375,0.3603973388671875,0.06781005859375,0.09585643105196173
context-0-regime-1,6,1,0.49,previous,bitmap,1,4096,0.2925872802734375,0.356201171875,0.0636138916015625,0.08992472120963746
context-0-regime-1,6,1,0.49,previous,bitmap,2,512,0.2925872802734375,0.3242034912109375,0.0316162109375,0.04469273743016755
context-0-regime-1,6,1,0.49,previous,bitmap,2,1024,0.2925872802734375,0.3135986328125,0.0210113525390625,0.02970168891956604
context-0-regime-1,6,1,0.49,previous,bitmap,2,4096,0.2925872802734375,0.26947021484375,-0.0231170654296875,-0.03267832876771415
context-0-regime-1,6,1,0.49,previous,bitmap,4,512,0.2925872802734375,0.282867431640625,-0.0097198486328125,-0.013739996980220548
context-0-regime-1,6,1,0.49,previous,bitmap,4,1024,0.2925872802734375,0.269805908203125,-0.0227813720703125,-0.03220379198032819
context-0-regime-1,6,1,0.49,previous,bitmap,4,4096,0.2925872802734375,0.2363433837890625,-0.056243896484375,-0.07950648174111863
context-0-regime-1,6,1,0.49,previous,bitmap,8,1024,0.2925872802734375,0.269561767578125,-0.0230255126953125,-0.032548909643881796
context-0-regime-1,6,1,0.49,previous,bitmap,8,4096,0.2925872802734375,0.2608642578125,-0.0317230224609375,-0.044843726407972184
context-0-regime-1,6,1,0.49,previous,bitmap,32,1024,0.2925872802734375,0.276519775390625,-0.0160675048828125,-0.02271305623260922
context-0-regime-1,6,1,0.49,previous,bitmap,32,4096,0.2925872802734375,0.2751007080078125,-0.017486572265625,-0.024719052652013573
context-0-regime-2,6,1,0.14,current,bitmap,1,256,0.5511322021484375,0.5760345458984375,0.02490234375,0.05547812489376891
context-0-regime-2,6,1,0.14,current,bitmap,1,512,0.5511322021484375,0.5917510986328125,0.040618896484375,0.09049189244314515
context-0-regime-2,6,1,0.14,current,bitmap,1,1024,0.5511322021484375,0.6019134521484375,0.05078125,0.11313186252846996
context-0-regime-2,6,1,0.14,current,bitmap,1,4096,0.5511322021484375,0.61444091796875,0.0633087158203125,0.14104089472073966
context-0-regime-2,6,1,0.14,current,bitmap,2,512,0.5511322021484375,0.5704498291015625,0.019317626953125,0.04303633953156338
context-0-regime-2,6,1,0.14,current,bitmap,2,1024,0.5511322021484375,0.5693817138671875,0.01824951171875,0.040656763096168835
context-0-regime-2,6,1,0.14,current,bitmap,2,4096,0.5511322021484375,0.557373046875,0.0062408447265625,0.013903525172519249
context-0-regime-2,6,1,0.14,current,bitmap,4,512,0.5511322021484375,0.53125,-0.0198822021484375,-0.04429411564741481
context-0-regime-2,6,1,0.14,current,bitmap,4,1024,0.5511322021484375,0.5245208740234375,-0.026611328125,-0.059285447190400076
context-0-regime-2,6,1,0.14,current,bitmap,4,4096,0.5511322021484375,0.5098114013671875,-0.04132080078125,-0.09205561410069008
context-0-regime-2,6,1,0.14,current,bitmap,8,1024,0.5511322021484375,0.514862060546875,-0.0362701416015625,-0.08080361695618188
context-0-regime-2,6,1,0.14,current,bitmap,8,4096,0.5511322021484375,0.4787750244140625,-0.072357177734375,-0.16119930652343872
context-0-regime-2,6,1,0.14,current,bitmap,32,1024,0.5511322021484375,0.50689697265625,-0.0442352294921875,-0.0985484583744094
context-0-regime-2,6,1,0.14,current,bitmap,32,4096,0.5511322021484375,0.4837646484375,-0.0673675537109375,-0.15008328517523872
context-0-regime-2,6,1,0.14,previous,bitmap,1,256,0.5511322021484375,0.56646728515625,0.0153350830078125,0.034163918822449624
context-0-regime-2,6,1,0.14,previous,bitmap,1,512,0.5511322021484375,0.576080322265625,0.0249481201171875,0.05558010674100011
context-0-regime-2,6,1,0.14,previous,bitmap,1,1024,0.5511322021484375,0.5828094482421875,0.03167724609375,0.07057143828398549
context-0-regime-2,6,1,0.14,previous,bitmap,1,4096,0.5511322021484375,0.590118408203125,0.0389862060546875,0.08685453989189929
context-0-regime-2,6,1,0.14,previous,bitmap,2,512,0.5511322021484375,0.5611419677734375,0.010009765625,0.02230003059455421
context-0-regime-2,6,1,0.14,previous,bitmap,2,1024,0.5511322021484375,0.5582275390625,0.0070953369140625,0.015807186320834887
context-0-regime-2,6,1,0.14,previous,bitmap,2,4096,0.5511322021484375,0.5434112548828125,-0.007720947265625,-0.01720093823299451
context-0-regime-2,6,1,0.14,previous,bitmap,4,512,0.5511322021484375,0.5309295654296875,-0.02020263671875,-0.04500798857803301
context-0-regime-2,6,1,0.14,previous,bitmap,4,1024,0.5511322021484375,0.5236053466796875,-0.02752685546875,-0.06132508413502391
context-0-regime-2,6,1,0.14,previous,bitmap,4,4096,0.5511322021484375,0.5084991455078125,-0.042633056640625,-0.09497909372131752
context-0-regime-2,6,1,0.14,previous,bitmap,8,1024,0.5511322021484375,0.51507568359375,-0.0360565185546875,-0.08032770166910286
context-0-regime-2,6,1,0.14,previous,bitmap,8,4096,0.5511322021484375,0.479736328125,-0.0713958740234375,-0.15905768773158369
context-0-regime-2,6,1,0.14,previous,bitmap,32,1024,0.5511322021484375,0.506561279296875,-0.0445709228515625,-0.09929632525410481
context-0-regime-2,6,1,0.14,previous,bitmap,32,4096,0.5511322021484375,0.486419677734375,-0.0647125244140625,-0.14416833803582962
context-0-regime-0,7,1,0.89,current,bitmap,1,256,0.015960693359375,0.0317840576171875,0.0158233642578125,0.01608001240502399
context-0-regime-0,7,1,0.89,current,bitmap,1,512,0.015960693359375,0.0460662841796875,0.0301055908203125,0.03059389052566286
context-0-regime-0,7,1,0.89,current,bitmap,1,1024,0.015960693359375,0.057769775390625,0.04180908203125,0.04248720731896416
context-0-regime-0,7,1,0.89,current,bitmap,1,4096,0.015960693359375,0.082366943359375,0.06640625,0.0674833307489533
context-0-regime-0,7,1,0.89,current,bitmap,2,512,0.015960693359375,0.026763916015625,0.01080322265625,0.010978446270739628
context-0-regime-0,7,1,0.89,current,bitmap,2,1024,0.015960693359375,0.0302734375,0.014312744140625,0.01454489068072573
context-0-regime-0,7,1,0.89,current,bitmap,2,4096,0.015960693359375,0.041717529296875,0.0257568359375,0.02617460071328892
context-0-regime-0,7,1,0.89,current,bitmap,4,512,0.015960693359375,0.0140228271484375,-0.0019378662109375,-0.0019692975655141165
context-0-regime-0,7,1,0.89,current,bitmap,4,1024,0.015960693359375,0.0110626220703125,-0.0048980712890625,-0.0049775158939371345
context-0-regime-0,7,1,0.89,current,bitmap,4,4096,0.015960693359375,0.0076141357421875,-0.0083465576171875,-0.008481935183749512
context-0-regime-0,7,1,0.89,current,bitmap,8,1024,0.015960693359375,0.009368896484375,-0.006591796875,-0.006698712978756349
context-0-regime-0,7,1,0.89,current,bitmap,8,4096,0.015960693359375,0.005950927734375,-0.010009765625,-0.010172119708481864
context-0-regime-0,7,1,0.89,current,bitmap,32,1024,0.015960693359375,0.0105438232421875,-0.0054168701171875,-0.005504729415413134
context-0-regime-0,7,1,0.89,current,bitmap,32,4096,0.015960693359375,0.0086517333984375,-0.0073089599609375,-0.007427508140797068
context-0-regime-0,7,1,0.89,previous,bitmap,1,256,0.015960693359375,0.0204925537109375,0.0045318603515625,0.004605365172895004
context-0-regime-0,7,1,0.89,previous,bitmap,1,512,0.015960693359375,0.022064208984375,0.006103515625,0.00620251201736699
context-0-regime-0,7,1,0.89,previous,bitmap,1,1024,0.015960693359375,0.0211639404296875,0.0052032470703125,0.0052876414948054284
context-0-regime-0,7,1,0.89,previous,bitmap,1,4096,0.015960693359375,0.020355224609375,0.00439453125,0.004465808652504233
context-0-regime-0,7,1,0.89,previous,bitmap,2,512,0.015960693359375,0.015167236328125,-0.00079345703125,-0.0008063265622577642
context-0-regime-0,7,1,0.89,previous,bitmap,2,1024,0.015960693359375,0.0131988525390625,-0.0027618408203125,-0.0028066366878585214
context-0-regime-0,7,1,0.89,previous,bitmap,2,4096,0.015960693359375,0.0103759765625,-0.005584716796875,-0.005675298495890768
context-0-regime-0,7,1,0.89,previous,bitmap,4,512,0.015960693359375,0.012298583984375,-0.003662109375,-0.003721507210420194
context-0-regime-0,7,1,0.89,previous,bitmap,4,1024,0.015960693359375,0.009368896484375,-0.006591796875,-0.006698712978756349
context-0-regime-0,7,1,0.89,previous,bitmap,4,4096,0.015960693359375,0.0055999755859375,-0.0103607177734375,-0.010528764149480452
context-0-regime-0,7,1,0.89,previous,bitmap,8,1024,0.015960693359375,0.0085296630859375,-0.0074310302734375,-0.0075515583811442966
context-0-regime-0,7,1,0.89,previous,bitmap,8,4096,0.015960693359375,0.00494384765625,-0.011016845703125,-0.011195534191347445
context-0-regime-0,7,1,0.89,previous,bitmap,32,1024,0.015960693359375,0.010528564453125,-0.00543212890625,-0.005520235695456677
context-0-regime-0,7,1,0.89,previous,bitmap,32,4096,0.015960693359375,0.008880615234375,-0.007080078125,-0.0071949139401457085
context-0-regime-1,7,1,0.49,current,bitmap,1,256,0.2385711669921875,0.3064422607421875,0.06787109375,0.08913649025069637
context-0-regime-1,7,1,0.49,current,bitmap,1,512,0.2385711669921875,0.3394622802734375,0.10089111328125,0.13250235466223126
context-0-regime-1,7,1,0.49,current,bitmap,1,1024,0.2385711669921875,0.3521575927734375,0.11358642578125,0.14917536722710967
context-0-regime-1,7,1,0.49,current,bitmap,1,4096,0.2385711669921875,0.3624267578125,0.1238555908203125,0.16266207090038276
context-0-regime-1,7,1,0.49,current,bitmap,2,512,0.2385711669921875,0.2859344482421875,0.04736328125,0.06220316226127731
context-0-regime-1,7,1,0.49,current,bitmap,2,1024,0.2385711669921875,0.28472900390625,0.0461578369140625,0.06062002765475638
context-0-regime-1,7,1,0.49,current,bitmap,2,4096,0.2385711669921875,0.26275634765625,0.0241851806640625,0.031762890523236
context-0-regime-1,7,1,0.49,current,bitmap,4,512,0.2385711669921875,0.2222442626953125,-0.016326904296875,-0.021442456063004656
context-0-regime-1,7,1,0.49,current,bitmap,4,1024,0.2385711669921875,0.2064361572265625,-0.032135009765625,-0.042203563054848514
context-0-regime-1,7,1,0.49,current,bitmap,4,4096,0.2385711669921875,0.169525146484375,-0.0690460205078125,-0.09067954550009016
context-0-regime-1,7,1,0.49,current,bitmap,8,1024,0.2385711669921875,0.2019500732421875,-0.03662109375,-0.04809522855253401
context-0-regime-1,7,1,0.49,current,bitmap,8,4096,0.2385711669921875,0.184295654296875,-0.0542755126953125,-0.07128113665056812
context-0-regime-1,7,1,0.49,current,bitmap,32,1024,0.2385711669921875,0.20648193359375,-0.0320892333984375,-0.04214344401915793
context-0-regime-1,7,1,0.49,current,bitmap,32,4096,0.2385711669921875,0.2015380859375,-0.0370330810546875,-0.048636299873749955
context-0-regime-1,7,1,0.49,previous,bitmap,1,256,0.2385711669921875,0.283477783203125,0.0449066162109375,0.058976774012544864
context-0-regime-1,7,1,0.49,previous,bitmap,1,512,0.2385711669921875,0.3013458251953125,0.062774658203125,0.08244323761046868
context-0-regime-1,7,1,0.49,previous,bitmap,1,1024,0.2385711669921875,0.302825927734375,0.0642547607421875,0.08438708643113368
context-0-regime-1,7,1,0.49,previous,bitmap,1,4096,0.2385711669921875,0.2993316650390625,0.060760498046875,0.07979800004007931
context-0-regime-1,7,1,0.49,previous,bitmap,2,512,0.2385711669921875,0.262664794921875,0.0240936279296875,0.031642652451854714
context-0-regime-1,7,1,0.49,previous,bitmap,2,1024,0.2385711669921875,0.255401611328125,0.0168304443359375,0.02210376545560211
context-0-regime-1,7,1,0.49,previous,bitmap,2,4096,0.2385711669921875,0.219940185546875,-0.0186309814453125,-0.024468447526101667
context-0-regime-1,7,1,0.49,previous,bitmap,4,512,0.2385711669921875,0.2206878662109375,-0.01788330078125,-0.02348650327648749
context-0-regime-1,7,1,0.49,previous,bitmap,4,1024,0.2385711669921875,0.2055816650390625,-0.032989501953125,-0.04332578505440776
context-0-regime-1,7,1,0.49,previous,bitmap,4,4096,0.2385711669921875,0.1690216064453125,-0.069549560546875,-0.0913408548926875
context-0-regime-1,7,1,0.49,previous,bitmap,8,1024,0.2385711669921875,0.2017974853515625,-0.036773681640625,-0.04829562533816967
context-0-regime-1,7,1,0.49,previous,bitmap,8,4096,0.2385711669921875,0.1822052001953125,-0.056365966796875,-0.07402657261377521
context-0-regime-1,7,1,0.49,previous,bitmap,32,1024,0.2385711669921875,0.2062530517578125,-0.032318115234375,-0.042444039197611305
context-0-regime-1,7,1,0.49,previous,bitmap,32,4096,0.2385711669921875,0.2012176513671875,-0.037353515625,-0.04905713312358473
context-0-regime-2,7,1,0.14,current,bitmap,1,256,0.5028228759765625,0.5449371337890625,0.0421142578125,0.08470674891814745
context-0-regime-2,7,1,0.14,current,bitmap,1,512,0.5028228759765625,0.574676513671875,0.0718536376953125,0.1445232176288248
context-0-regime-2,7,1,0.14,current,bitmap,1,1024,0.5028228759765625,0.5941314697265625,0.09130859375,0.18365405272688207
context-0-regime-2,7,1,0.14,current,bitmap,1,4096,0.5028228759765625,0.615264892578125,0.1124420166015625,0.22616088144124236
context-0-regime-2,7,1,0.14,current,bitmap,2,512,0.5028228759765625,0.5394439697265625,0.03662109375,0.07365804253751962
context-0-regime-2,7,1,0.14,current,bitmap,2,1024,0.5028228759765625,0.5425567626953125,0.03973388671875,0.07991897615320875
context-0-regime-2,7,1,0.14,current,bitmap,2,4096,0.5028228759765625,0.5391082763671875,0.036285400390625,0.07298284381425901
context-0-regime-2,7,1,0.14,current,bitmap,4,512,0.5028228759765625,0.4696502685546875,-0.033172607421875,-0.06672191019856988
context-0-regime-2,7,1,0.14,current,bitmap,4,1024,0.5028228759765625,0.4547271728515625,-0.048095703125,-0.09673756253260901
context-0-regime-2,7,1,0.14,current,bitmap,4,4096,0.5028228759765625,0.4116668701171875,-0.091156005859375,-0.18334714421630904
context-0-regime-2,7,1,0.14,current,bitmap,8,1024,0.5028228759765625,0.4517822265625,-0.0510406494140625,-0.10266089678666779
context-0-regime-2,7,1,0.14,current,bitmap,8,4096,0.5028228759765625,0.4100189208984375,-0.092803955078125,-0.1866617561304975
context-0-regime-2,7,1,0.14,current,bitmap,32,1024,0.5028228759765625,0.464630126953125,-0.0381927490234375,-0.07681920019642141
context-0-regime-2,7,1,0.14,current,bitmap,32,4096,0.5028228759765625,0.4585418701171875,-0.044281005859375,-0.089064849768284
context-0-regime-2,7,1,0.14,previous,bitmap,1,256,0.5028228759765625,0.531097412109375,0.0282745361328125,0.056870147009176586
context-0-regime-2,7,1,0.14,previous,bitmap,1,512,0.5028228759765625,0.55096435546875,0.0481414794921875,0.09682963508578091
context-0-regime-2,7,1,0.14,previous,bitmap,1,1024,0.5028228759765625,0.5643463134765625,0.0615234375,0.12374551146303292
context-0-regime-2,7,1,0.14,previous,bitmap,1,4096,0.5028228759765625,0.5778350830078125,0.07501220703125,0.15087622379768595
context-0-regime-2,7,1,0.14,previous,bitmap,2,512,0.5028228759765625,0.5245208740234375,0.021697998046875,0.043642390203480375
context-0-regime-2,7,1,0.14,previous,bitmap,2,1024,0.5028228759765625,0.5246429443359375,0.021820068359375,0.043887917011938726
context-0-regime-2,7,1,0.14,previous,bitmap,2,4096,0.5028228759765625,0.515716552734375,0.0128936767578125,0.025933769143418384
context-0-regime-2,7,1,0.14,previous,bitmap,4,512,0.5028228759765625,0.4691619873046875,-0.033660888671875,-0.06770401743240351
context-0-regime-2,7,1,0.14,previous,bitmap,4,1024,0.5028228759765625,0.453582763671875,-0.0492401123046875,-0.0990393763619064
context-0-regime-2,7,1,0.14,previous,bitmap,4,4096,0.5028228759765625,0.4095916748046875,-0.093231201171875,-0.1875210999601018
context-0-regime-2,7,1,0.14,previous,bitmap,8,1024,0.5028228759765625,0.4511260986328125,-0.05169677734375,-0.10398060338213178
context-0-regime-2,7,1,0.14,previous,bitmap,8,4096,0.5028228759765625,0.4075469970703125,-0.09527587890625,-0.1916336740017801
context-0-regime-2,7,1,0.14,previous,bitmap,32,1024,0.5028228759765625,0.464385986328125,-0.0384368896484375,-0.07731025381333834
context-0-regime-2,7,1,0.14,previous,bitmap,32,4096,0.5028228759765625,0.4556427001953125,-0.04718017578125,-0.0948961114691711
context-0-regime-0,8,1,0.89,current,bitmap,1,256,0.0703582763671875,0.1047515869140625,0.034393310546875,0.03699630693475586
context-0-regime-0,8,1,0.89,current,bitmap,1,512,0.0703582763671875,0.1208343505859375,0.05047607421875,0.05429626590069758
context-0-regime-0,8,1,0.89,current,bitmap,1,1024,0.0703582763671875,0.1313018798828125,0.060943603515625,0.06555601148953627
context-0-regime-0,8,1,0.89,current,bitmap,1,4096,0.0703582763671875,0.1472320556640625,0.076873779296875,0.08269183422240456
context-0-regime-0,8,1,0.89,current,bitmap,2,512,0.0703582763671875,0.0813446044921875,0.010986328125,0.011817808781288464
context-0-regime-0,8,1,0.89,current,bitmap,2,1024,0.0703582763671875,0.0823822021484375,0.01202392578125,0.012933935166187904
context-0-regime-0,8,1,0.89,current,bitmap,2,4096,0.0703582763671875,0.0805206298828125,0.010162353515625,0.010931473122691826
context-0-regime-0,8,1,0.89,current,bitmap,4,512,0.0703582763671875,0.0591583251953125,-0.011199951171875,-0.012047599507591267
context-0-regime-0,8,1,0.89,current,bitmap,4,1024,0.0703582763671875,0.0492095947265625,-0.021148681640625,-0.02274928190398029
context-0-regime-0,8,1,0.89,current,bitmap,4,4096,0.0703582763671875,0.0290985107421875,-0.041259765625,-0.04438243742306125
context-0-regime-0,8,1,0.89,current,bitmap,8,1024,0.0703582763671875,0.04595947265625,-0.0243988037109375,-0.026245383668444866
context-0-regime-0,8,1,0.89,current,bitmap,8,4096,0.0703582763671875,0.026275634765625,-0.0440826416015625,-0.04741895773492
context-0-regime-0,8,1,0.89,current,bitmap,32,1024,0.0703582763671875,0.0467529296875,-0.0236053466796875,-0.025391875256462804
context-0-regime-0,8,1,0.89,current,bitmap,32,4096,0.0703582763671875,0.028076171875,-0.0422821044921875,-0.04548215018465318
context-0-regime-0,8,1,0.89,previous,bitmap,1,256,0.0703582763671875,0.0804290771484375,0.01007080078125,0.010832991382847768
context-0-regime-0,8,1,0.89,previous,bitmap,1,512,0.0703582763671875,0.079345703125,0.0089874267578125,0.009667624128026242
context-0-regime-0,8,1,0.89,previous,bitmap,1,1024,0.0703582763671875,0.07568359375,0.0053253173828125,0.005728354534263458
context-0-regime-0,8,1,0.89,previous,bitmap,1,4096,0.0703582763671875,0.0664215087890625,-0.003936767578125,-0.004234714813295071
context-0-regime-0,8,1,0.89,previous,bitmap,2,512,0.0703582763671875,0.062255859375,-0.0081024169921875,-0.008715633976200232
context-0-regime-0,8,1,0.89,previous,bitmap,2,1024,0.0703582763671875,0.05596923828125,-0.0143890380859375,-0.01547804677882647
context-0-regime-0,8,1,0.89,previous,bitmap,2,4096,0.0703582763671875,0.03997802734375,-0.0303802490234375,-0.03267952400492402
context-0-regime-0,8,1,0.89,previous,bitmap,4,512,0.0703582763671875,0.055084228515625,-0.0152740478515625,-0.01643003693065248
context-0-regime-0,8,1,0.89,previous,bitmap,4,1024,0.0703582763671875,0.0460205078125,-0.0243377685546875,-0.026179729175215494
context-0-regime-0,8,1,0.89,previous,bitmap,4,4096,0.0703582763671875,0.026397705078125,-0.0439605712890625,-0.04728764874846125
context-0-regime-0,8,1,0.89,previous,bitmap,8,1024,0.0703582763671875,0.0452880859375,-0.0250701904296875,-0.02696758309396796
context-0-regime-0,8,1,0.89,previous,bitmap,8,4096,0.0703582763671875,0.02655029296875,-0.0438079833984375,-0.04712351251538771
context-0-regime-0,8,1,0.89,previous,bitmap,32,1024,0.0703582763671875,0.04608154296875,-0.0242767333984375,-0.02611407468198612
context-0-regime-0,8,1,0.89,previous,bitmap,32,4096,0.0703582763671875,0.0277557373046875,-0.0426025390625,-0.04582683627410744
context-0-regime-1,8,1,0.49,current,bitmap,1,256,0.3646697998046875,0.4176483154296875,0.052978515625,0.0833873718087278
context-0-regime-1,8,1,0.49,current,bitmap,1,512,0.3646697998046875,0.440887451171875,0.0762176513671875,0.11996541537574756
context-0-regime-1,8,1,0.49,current,bitmap,1,1024,0.3646697998046875,0.450042724609375,0.0853729248046875,0.13437567548094242
context-0-regime-1,8,1,0.49,current,bitmap,1,4096,0.3646697998046875,0.453521728515625,0.0888519287109375,0.13985157432091644
context-0-regime-1,8,1,0.49,current,bitmap,2,512,0.3646697998046875,0.4034576416015625,0.038787841796875,0.06105146864567568
context-0-regime-1,8,1,0.49,current,bitmap,2,1024,0.3646697998046875,0.39617919921875,0.0315093994140625,0.0495953118620458
context-0-regime-1,8,1,0.49,current,bitmap,2,4096,0.3646697998046875,0.36700439453125,0.0023345947265625,0.0036746163268247534
context-0-regime-1,8,1,0.49,current,bitmap,4,512,0.3646697998046875,0.3473968505859375,-0.01727294921875,-0.027187357398467782
context-0-regime-1,8,1,0.49,current,bitmap,4,1024,0.3646697998046875,0.3335418701171875,-0.0311279296875,-0.04899488435766264
context-0-regime-1,8,1,0.49,current,bitmap,4,4096,0.3646697998046875,0.3116302490234375,-0.05303955078125,-0.0834834402094291
context-0-regime-1,8,1,0.49,current,bitmap,8,1024,0.3646697998046875,0.3243865966796875,-0.040283203125,-0.06340514446285761
context-0-regime-1,8,1,0.49,current,bitmap,8,4096,0.3646697998046875,0.3148651123046875,-0.0498046875,-0.07839181497226022
context-0-regime-1,8,1,0.49,current,bitmap,32,1024,0.3646697998046875,0.332305908203125,-0.0323638916015625,-0.05094026947186392
context-0-regime-1,8,1,0.49,current,bitmap,32,4096,0.3646697998046875,0.3280487060546875,-0.03662109375,-0.057641040420779666
context-0-regime-1,8,1,0.49,previous,bitmap,1,256,0.3646697998046875,0.4018402099609375,0.03717041015625,0.058505656027091235
context-0-regime-1,8,1,0.49,previous,bitmap,1,512,0.3646697998046875,0.413299560546875,0.0486297607421875,0.07654249825876025
context-0-regime-1,8,1,0.49,previous,bitmap,1,1024,0.3646697998046875,0.41552734375,0.0508575439453125,0.08004899488435768
context-0-regime-1,8,1,0.49,previous,bitmap,1,4096,0.3646697998046875,0.4127044677734375,0.04803466796875,0.07560583135192256
context-0-regime-1,8,1,0.49,previous,bitmap,2,512,0.3646697998046875,0.383270263671875,0.0186004638671875,0.029276845113720973
context-0-regime-1,8,1,0.49,previous,bitmap,2,1024,0.3646697998046875,0.3705902099609375,0.00592041015625,0.009318634868026088
context-0-regime-1,8,1,0.49,previous,bitmap,2,4096,0.3646697998046875,0.3365020751953125,-0.028167724609375,-0.044335566923649594
context-0-regime-1,8,1,0.49,previous,bitmap,4,512,0.3646697998046875,0.34600830078125,-0.0186614990234375,-0.029372913514422283
context-0-regime-1,8,1,0.49,previous,bitmap,4,1024,0.3646697998046875,0.3328094482421875,-0.0318603515625,-0.05014770516607814
context-0-regime-1,8,1,0.49,previous,bitmap,4,4096,0.3646697998046875,0.3097686767578125,-0.054901123046875,-0.08641352643081879
context-0-regime-1,8,1,0.49,previous,bitmap,8,1024,0.3646697998046875,0.3238983154296875,-0.040771484375,-0.06417369166846787
context-0-regime-1,8,1,0.49,previous,bitmap,8,4096,0.3646697998046875,0.3156280517578125,-0.049041748046875,-0.0771909599634939
context-0-regime-1,8,1,0.49,previous,bitmap,32,1024,0.3646697998046875,0.332611083984375,-0.0320587158203125,-0.05045992746835748
context-0-regime-1,8,1,0.49,previous,bitmap,32,4096,0.3646697998046875,0.328338623046875,-0.0363311767578125,-0.057184715517448526
context-0-regime-2,8,1,0.14,current,bitmap,1,256,0.56976318359375,0.5929412841796875,0.0231781005859375,0.053872889771598764
context-0-regime-2,8,1,0.14,current,bitmap,1,512,0.56976318359375,0.6054229736328125,0.0356597900390625,0.0828840970350404
context-0-regime-2,8,1,0.14,current,bitmap,1,1024,0.56976318359375,0.61517333984375,0.04541015625,0.10554688608313234
context-0-regime-2,8,1,0.14,current,bitmap,1,4096,0.56976318359375,0.62969970703125,0.0599365234375,0.13931054050219893
context-0-regime-2,8,1,0.14,current,bitmap,2,512,0.56976318359375,0.579010009765625,0.009246826171875,0.021492410270960383
context-0-regime-2,8,1,0.14,current,bitmap,2,1024,0.56976318359375,0.5771484375,0.00738525390625,0.017165555397928745
context-0-regime-2,8,1,0.14,current,bitmap,2,4096,0.56976318359375,0.5684661865234375,-0.0012969970703125,-0.003014612001702277
